Siparis_ID,Tarih,Musteri_ID,Kategori,Urun,Satis_Kanali,Odeme_Yontemi,Liste_Fiyati,Satis_Adedi,Indirim_Orani,Kargo_Ucreti,Teslimat_Suresi,Memnuniyet_Puani
ORD-275689,2023-01-01,CUST-1264,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,1178.77,1,0.05,29.9,3,5
ORD-960853,2023-05-15,CUST-1810,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,14505.44,1,0.15,0.0,0,5
ORD-650976,2023-01-11,CUST-1087,Ev Elektroniği,Kahve Makinesi,Mağaza,Havale/EFT,13052.5,1,0.15,0.0,0,5
ORD-121614,2023-07-27,CUST-1796,Telefon,Akıllı Telefon,Online,Havale/EFT,25702.53,1,0.0,49.9,5,3
ORD-723450,2023-06-13,CUST-1303,Bilgisayar,Monitör,Mobil Uygulama,Havale/EFT,3749.08,1,0.0,49.9,2,4
ORD-881023,2023-06-22,CUST-1488,Bilgisayar,Laptop,Online,Kredi Kartı,26383.36,1,0.1,49.9,1,5
ORD-836594,2023-11-02,CUST-1293,Telefon,Akıllı Telefon,Online,Kredi Kartı,51274.2,1,0.05,29.9,2,5
ORD-181989,2023-04-08,CUST-1317,Aksesuar,Kulaklık,Mağaza,Havale/EFT,1875.92,1,0.0,0.0,0,4
ORD-150773,2023-09-17,CUST-1345,Aksesuar,Powerbank,Mağaza,Havale/EFT,456.94,2,0.0,0.0,0,3
ORD-792550,2023-01-01,CUST-1808,Ev Elektroniği,Robot Süpürge,Online,Kapıda Ödeme,18915.68,1,0.0,29.9,3,5
ORD-472510,2023-08-17,CUST-1098,Telefon,Akıllı Saat,Online,Kredi Kartı,9667.8,1,0.0,29.9,1,5
ORD-164650,2023-07-08,CUST-1476,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,52387.83,1,0.0,0.0,0,4
ORD-156731,2023-01-25,CUST-1458,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,3664.1,3,0.1,49.9,5,2
ORD-377976,2023-05-14,CUST-1863,Bilgisayar,Tablet,Mağaza,Kredi Kartı,11003.63,2,0.0,0.0,0,4
ORD-539557,2023-07-16,CUST-1670,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,15143.59,1,0.0,49.9,2,3
ORD-701480,2023-08-29,CUST-1868,Bilgisayar,Tablet,Mağaza,Havale/EFT,7468.05,1,0.0,0.0,0,5
ORD-577091,2023-04-26,CUST-1505,Aksesuar,Kulaklık,Mağaza,Havale/EFT,3148.19,1,0.05,0.0,0,5
ORD-313929,2023-08-08,CUST-1176,Aksesuar,Mouse/Klavye,Mağaza,Kapıda Ödeme,1831.34,3,0.15,0.0,0,5
ORD-904377,2023-09-06,CUST-1420,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,4928.59,1,0.1,0.0,0,5
ORD-366801,2023-07-20,CUST-1140,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kredi Kartı,1992.67,1,0.0,49.9,1,4
ORD-829111,2023-11-05,CUST-1530,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,12244.96,1,0.0,29.9,4,5
ORD-883362,2023-05-19,CUST-1249,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,3623.3,2,0.1,49.9,1,5
ORD-518286,2023-08-19,CUST-1749,Aksesuar,Kulaklık,Mağaza,Kredi Kartı,3648.96,1,0.0,0.0,0,3
ORD-666924,2023-02-14,CUST-1250,Ev Elektroniği,Robot Süpürge,Mağaza,Havale/EFT,18184.88,2,0.1,0.0,0,5
ORD-928484,2023-03-06,CUST-1826,Aksesuar,Powerbank,Online,Kapıda Ödeme,1330.69,1,0.1,49.9,2,5
ORD-581066,2023-06-25,CUST-1440,Telefon,Akıllı Saat,Mağaza,Havale/EFT,3232.97,1,0.15,0.0,0,5
ORD-368434,2023-10-29,CUST-1109,Bilgisayar,Laptop,Mağaza,Kredi Kartı,25051.48,2,0.1,0.0,0,5
ORD-404741,2023-07-10,CUST-1546,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,3260.11,1,0.0,49.9,5,3
ORD-725922,2023-09-30,CUST-1142,Telefon,Akıllı Saat,Mobil Uygulama,Kredi Kartı,3101.36,1,0.1,29.9,3,5
ORD-501513,2023-09-24,CUST-1017,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,2250.01,3,0.0,49.9,3,5
ORD-515722,2023-08-23,CUST-1866,Ev Elektroniği,Kahve Makinesi,Mağaza,Havale/EFT,6184.59,1,0.0,0.0,0,5
ORD-267753,2023-02-19,CUST-1603,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,1557.21,1,0.2,29.9,1,5
ORD-958141,2023-06-01,CUST-1664,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,1458.22,1,0.15,49.9,2,5
ORD-366344,2023-01-04,CUST-1066,Aksesuar,Kulaklık,Online,Kredi Kartı,4961.78,1,0.05,29.9,3,5
ORD-508143,2023-10-06,CUST-1877,Bilgisayar,Tablet,Mağaza,Kredi Kartı,6186.43,1,0.0,0.0,0,5
ORD-666592,2023-06-01,CUST-1203,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,8426.37,1,0.15,49.9,1,5
ORD-376333,2023-08-02,CUST-1159,Telefon,Akıllı Saat,Online,Havale/EFT,9404.87,1,0.05,49.9,4,5
ORD-258561,2023-08-30,CUST-1035,Ev Elektroniği,Televizyon,Mobil Uygulama,Havale/EFT,39398.13,1,0.1,49.9,3,5
ORD-734850,2023-07-20,CUST-1530,Bilgisayar,Tablet,Online,Kredi Kartı,14685.62,2,0.0,29.9,2,5
ORD-833208,2023-02-16,CUST-1422,Aksesuar,Powerbank,Online,Kredi Kartı,1280.48,1,0.0,49.9,5,3
ORD-948700,2023-06-25,CUST-1088,Aksesuar,Powerbank,Online,Kapıda Ödeme,593.58,1,0.0,29.9,3,3
ORD-988068,2023-01-27,CUST-1213,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,2581.23,1,0.0,49.9,1,3
ORD-239262,2023-10-04,CUST-1953,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,6969.3,2,0.15,49.9,5,3
ORD-826027,2023-11-26,CUST-1081,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,7380.97,1,0.0,0.0,0,4
ORD-975187,2023-10-29,CUST-1667,Aksesuar,Mouse/Klavye,Online,Kapıda Ödeme,472.46,1,0.0,29.9,4,4
ORD-558505,2023-03-28,CUST-1710,Bilgisayar,Tablet,Online,Kapıda Ödeme,5763.78,2,0.0,29.9,3,5
ORD-534622,2023-12-17,CUST-1562,Ev Elektroniği,Televizyon,Online,Havale/EFT,35533.77,1,0.05,49.9,4,5
ORD-889037,2023-12-05,CUST-1691,Aksesuar,Kulaklık,Online,Kredi Kartı,1099.52,1,0.0,49.9,2,3
ORD-371288,2023-10-03,CUST-1289,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,19789.29,2,0.0,29.9,4,4
ORD-864656,2023-12-04,CUST-1854,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,18159.38,1,0.05,0.0,0,5
ORD-480278,2023-10-20,CUST-1521,Ev Elektroniği,Robot Süpürge,Mağaza,Kapıda Ödeme,7800.48,1,0.0,0.0,0,3
ORD-735295,2023-01-08,CUST-1702,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,7310.46,1,0.05,49.9,1,5
ORD-891387,2023-08-11,CUST-1183,Bilgisayar,Monitör,Mağaza,Kredi Kartı,3956.42,1,0.0,0.0,0,4
ORD-964116,2023-12-23,CUST-1020,Aksesuar,Mouse/Klavye,Online,Kapıda Ödeme,608.43,2,0.0,29.9,2,4
ORD-708210,2023-11-07,CUST-1967,Telefon,Akıllı Saat,Online,Kapıda Ödeme,6679.15,2,0.0,49.9,1,4
ORD-585230,2023-06-05,CUST-1532,Ev Elektroniği,Televizyon,Online,Havale/EFT,35780.52,1,0.1,29.9,3,5
ORD-913969,2023-04-28,CUST-1132,Ev Elektroniği,Robot Süpürge,Online,Havale/EFT,6566.34,1,0.0,49.9,4,5
ORD-159105,2023-08-20,CUST-1747,Aksesuar,Powerbank,Mağaza,Havale/EFT,875.67,1,0.05,0.0,0,5
ORD-599735,2023-12-30,CUST-1944,Bilgisayar,Laptop,Online,Kapıda Ödeme,31402.11,1,0.05,29.9,3,5
ORD-879071,2023-03-05,CUST-1518,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,10306.86,1,0.05,49.9,4,5
ORD-948629,2023-10-30,CUST-1406,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,37339.22,3,0.1,0.0,0,5
ORD-565852,2023-08-12,CUST-1845,Bilgisayar,Tablet,Mağaza,Havale/EFT,14667.12,1,0.05,0.0,0,5
ORD-490139,2023-01-09,CUST-1520,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,8263.68,1,0.05,29.9,2,5
ORD-717204,2023-12-01,CUST-1561,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,9451.9,1,0.2,49.9,1,5
ORD-142883,2023-12-29,CUST-1624,Telefon,Akıllı Telefon,Online,Kredi Kartı,15934.16,1,0.05,29.9,1,5
ORD-963803,2023-12-24,CUST-1292,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,47732.09,1,0.1,29.9,2,5
ORD-131499,2023-01-18,CUST-1854,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,33196.54,1,0.15,29.9,4,5
ORD-291315,2023-04-29,CUST-1520,Bilgisayar,Monitör,Online,Havale/EFT,3269.12,1,0.05,49.9,3,5
ORD-460439,2023-02-12,CUST-1569,Bilgisayar,Laptop,Online,Havale/EFT,21649.92,2,0.0,49.9,5,2
ORD-951051,2023-06-16,CUST-1301,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,25031.94,3,0.0,49.9,1,4
ORD-296659,2023-09-01,CUST-1300,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,2652.1,1,0.0,29.9,2,3
ORD-518772,2023-11-19,CUST-1478,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,34614.14,1,0.0,0.0,0,5
ORD-241755,2023-04-08,CUST-1977,Telefon,Akıllı Saat,Online,Havale/EFT,7249.31,1,0.1,49.9,2,5
ORD-574921,2023-11-22,CUST-1384,Ev Elektroniği,Kahve Makinesi,Mağaza,Havale/EFT,8040.15,1,0.0,0.0,0,3
ORD-519196,2023-11-26,CUST-1656,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,8881.34,1,0.0,0.0,0,3
ORD-798557,2023-01-09,CUST-1524,Bilgisayar,Tablet,Online,Kredi Kartı,12218.97,2,0.1,49.9,5,2
ORD-793827,2023-10-02,CUST-1543,Aksesuar,Powerbank,Online,Havale/EFT,469.62,1,0.15,49.9,2,5
ORD-600860,2023-11-10,CUST-1431,Ev Elektroniği,Robot Süpürge,Mağaza,Kapıda Ödeme,17290.02,2,0.1,0.0,0,5
ORD-257118,2023-12-18,CUST-1240,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,20400.19,1,0.05,49.9,4,5
ORD-512553,2023-07-10,CUST-1251,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,2753.37,2,0.1,0.0,0,5
ORD-854168,2023-08-16,CUST-1254,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,7056.78,1,0.15,49.9,2,5
ORD-867999,2023-05-10,CUST-1911,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,13046.79,2,0.0,49.9,3,4
ORD-696562,2023-01-04,CUST-1814,Aksesuar,Mouse/Klavye,Mağaza,Kapıda Ödeme,1347.33,2,0.05,0.0,0,5
ORD-678382,2023-12-02,CUST-1449,Aksesuar,Powerbank,Online,Kapıda Ödeme,296.35,1,0.0,49.9,1,3
ORD-380234,2023-02-28,CUST-1680,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,7747.76,3,0.05,0.0,0,5
ORD-194142,2023-03-04,CUST-1599,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,2768.81,1,0.05,49.9,3,5
ORD-789219,2023-07-09,CUST-1196,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,5378.04,1,0.05,29.9,5,3
ORD-117888,2023-11-28,CUST-1329,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,33025.27,1,0.0,49.9,2,5
ORD-450101,2023-09-18,CUST-1986,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,39626.43,2,0.15,29.9,5,1
ORD-822543,2023-11-04,CUST-1505,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,39756.27,1,0.0,49.9,5,1
ORD-979136,2023-12-13,CUST-1037,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,17618.06,2,0.0,49.9,3,3
ORD-341291,2023-09-22,CUST-1517,Aksesuar,Powerbank,Mağaza,Havale/EFT,334.55,2,0.0,0.0,0,3
ORD-583234,2023-07-08,CUST-1264,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,7304.12,2,0.1,49.9,1,5
ORD-896160,2023-01-09,CUST-1416,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,23608.17,1,0.0,0.0,0,5
ORD-272761,2023-10-02,CUST-1698,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,45180.21,1,0.1,49.9,2,5
ORD-153356,2023-10-17,CUST-1402,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kredi Kartı,923.21,1,0.1,29.9,4,5
ORD-906968,2023-11-09,CUST-1580,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,4344.59,2,0.0,29.9,3,3
ORD-162265,2023-08-07,CUST-1142,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,36571.28,1,0.0,0.0,0,4
ORD-551387,2023-09-22,CUST-1837,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,7027.75,1,0.0,0.0,0,5
ORD-929269,2023-09-17,CUST-1865,Ev Elektroniği,Televizyon,Mağaza,Kapıda Ödeme,34027.23,2,0.0,0.0,0,4
ORD-129925,2023-03-09,CUST-1228,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,3215.4,1,0.0,49.9,5,2
ORD-413341,2023-09-29,CUST-1561,Ev Elektroniği,Robot Süpürge,Mağaza,Kredi Kartı,17760.62,1,0.1,0.0,0,5
ORD-792918,2023-01-19,CUST-1126,Bilgisayar,Laptop,Mağaza,Havale/EFT,42515.26,1,0.1,0.0,0,5
ORD-162164,2023-02-06,CUST-1631,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,32250.77,1,0.15,0.0,0,5
ORD-867385,2023-11-24,CUST-1707,Ev Elektroniği,Televizyon,Mobil Uygulama,Havale/EFT,36794.23,1,0.05,49.9,3,5
ORD-984248,2023-06-17,CUST-1446,Aksesuar,Mouse/Klavye,Mağaza,Kredi Kartı,2432.22,1,0.0,0.0,0,4
ORD-144095,2023-12-15,CUST-1362,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,12278.2,1,0.0,29.9,2,3
ORD-974818,2023-05-13,CUST-1134,Ev Elektroniği,Televizyon,Mobil Uygulama,Havale/EFT,19921.54,1,0.0,29.9,5,1
ORD-378625,2023-04-18,CUST-1398,Aksesuar,Kulaklık,Online,Havale/EFT,4379.08,2,0.0,49.9,1,4
ORD-673301,2023-02-11,CUST-1267,Aksesuar,Mouse/Klavye,Online,Havale/EFT,1657.61,1,0.0,29.9,1,4
ORD-349974,2023-04-23,CUST-1757,Ev Elektroniği,Televizyon,Mağaza,Kapıda Ödeme,38433.65,3,0.1,0.0,0,5
ORD-494574,2023-07-19,CUST-1640,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,7042.2,1,0.0,49.9,2,3
ORD-768505,2023-03-15,CUST-1429,Telefon,Akıllı Telefon,Online,Havale/EFT,16368.29,1,0.05,29.9,5,3
ORD-476718,2023-12-31,CUST-1429,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,3772.5,1,0.0,0.0,0,3
ORD-596620,2023-11-09,CUST-1169,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,4228.27,1,0.0,0.0,0,4
ORD-202555,2023-12-24,CUST-1301,Telefon,Akıllı Saat,Mağaza,Havale/EFT,2646.44,1,0.0,0.0,0,5
ORD-686375,2023-08-30,CUST-1378,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,4200.52,1,0.15,0.0,0,5
ORD-373162,2023-11-10,CUST-1420,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,41631.89,1,0.0,0.0,0,4
ORD-394017,2023-02-17,CUST-1766,Telefon,Akıllı Telefon,Online,Havale/EFT,36793.66,1,0.0,49.9,2,5
ORD-478010,2023-07-26,CUST-1636,Ev Elektroniği,Televizyon,Mağaza,Kapıda Ödeme,39729.06,3,0.15,0.0,0,5
ORD-612232,2023-04-26,CUST-1831,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,9334.13,2,0.0,29.9,5,2
ORD-315783,2023-06-11,CUST-1622,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,1043.32,1,0.0,0.0,0,3
ORD-819639,2023-06-18,CUST-1722,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,3088.75,1,0.0,0.0,0,3
ORD-607082,2023-09-22,CUST-1864,Bilgisayar,Laptop,Mobil Uygulama,Kredi Kartı,27604.04,1,0.2,49.9,3,5
ORD-548388,2023-04-06,CUST-1519,Bilgisayar,Laptop,Online,Havale/EFT,41850.98,1,0.05,29.9,3,5
ORD-646005,2023-10-08,CUST-1772,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,40996.7,1,0.0,49.9,4,3
ORD-120947,2023-04-22,CUST-1279,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,3901.24,1,0.0,0.0,0,4
ORD-737135,2023-06-23,CUST-1060,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,2699.33,1,0.0,49.9,4,3
ORD-812988,2023-05-31,CUST-1423,Ev Elektroniği,Kahve Makinesi,Online,Havale/EFT,7964.94,1,0.0,29.9,1,3
ORD-318971,2023-08-15,CUST-1205,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,31760.23,1,0.1,49.9,4,5
ORD-918790,2023-07-29,CUST-1707,Telefon,Akıllı Saat,Online,Kapıda Ödeme,6067.54,1,0.0,29.9,3,3
ORD-765414,2023-10-17,CUST-1654,Telefon,Akıllı Saat,Online,Kapıda Ödeme,2831.39,2,0.05,49.9,1,5
ORD-489390,2023-09-17,CUST-1777,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,18208.74,2,0.05,49.9,1,5
ORD-927328,2023-02-02,CUST-1183,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,11193.93,1,0.15,0.0,0,5
ORD-232164,2023-08-25,CUST-1312,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,16032.96,1,0.0,49.9,3,3
ORD-914808,2023-02-18,CUST-1473,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,12810.56,1,0.1,49.9,4,5
ORD-645051,2023-11-17,CUST-1229,Bilgisayar,Tablet,Mobil Uygulama,Kredi Kartı,8496.29,1,0.1,49.9,4,5
ORD-849588,2023-08-26,CUST-1560,Aksesuar,Powerbank,Online,Kapıda Ödeme,367.14,1,0.0,29.9,3,5
ORD-557628,2023-03-07,CUST-1203,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,5803.44,1,0.05,49.9,1,5
ORD-238722,2023-05-13,CUST-1662,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,6619.37,1,0.0,29.9,5,2
ORD-903277,2023-10-09,CUST-1822,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,9452.83,2,0.15,49.9,3,5
ORD-830380,2023-01-01,CUST-1002,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,17866.38,1,0.05,29.9,1,5
ORD-852652,2023-03-25,CUST-1973,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,30656.24,1,0.05,0.0,0,5
ORD-351472,2023-07-22,CUST-1229,Aksesuar,Powerbank,Online,Kapıda Ödeme,948.36,1,0.05,49.9,1,5
ORD-548549,2023-11-23,CUST-1511,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,2561.62,1,0.15,49.9,4,5
ORD-354735,2023-12-17,CUST-1328,Ev Elektroniği,Televizyon,Online,Havale/EFT,26507.45,1,0.05,29.9,1,5
ORD-685643,2023-07-21,CUST-1638,Telefon,Akıllı Telefon,Online,Havale/EFT,35290.15,1,0.2,49.9,4,5
ORD-455898,2023-04-07,CUST-1375,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,27948.47,1,0.1,0.0,0,5
ORD-472345,2023-05-04,CUST-1342,Ev Elektroniği,Televizyon,Online,Havale/EFT,43068.08,1,0.0,29.9,1,3
ORD-658713,2023-09-27,CUST-1380,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,1108.38,1,0.05,29.9,3,5
ORD-173238,2023-03-15,CUST-1976,Aksesuar,Powerbank,Online,Havale/EFT,236.0,1,0.0,29.9,3,3
ORD-883577,2023-02-02,CUST-1464,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,6223.12,1,0.1,49.9,2,5
ORD-939540,2023-07-21,CUST-1735,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,8937.26,1,0.05,0.0,0,5
ORD-895226,2023-04-17,CUST-1114,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,11457.84,1,0.0,0.0,0,3
ORD-911312,2023-01-01,CUST-1967,Telefon,Akıllı Saat,Mağaza,Havale/EFT,9025.96,2,0.05,0.0,0,5
ORD-138829,2023-06-17,CUST-1477,Aksesuar,Powerbank,Online,Kredi Kartı,1135.05,1,0.0,29.9,2,4
ORD-560074,2023-12-27,CUST-1115,Telefon,Akıllı Telefon,Online,Kredi Kartı,40301.83,3,0.05,49.9,1,5
ORD-526590,2023-10-01,CUST-1663,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,15077.57,1,0.0,29.9,1,4
ORD-364188,2023-07-11,CUST-1450,Telefon,Akıllı Saat,Online,Kapıda Ödeme,6417.02,1,0.2,49.9,4,5
ORD-543968,2023-12-20,CUST-1466,Aksesuar,Kulaklık,Mobil Uygulama,Kapıda Ödeme,3547.22,1,0.05,49.9,5,3
ORD-800528,2023-09-25,CUST-1070,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Havale/EFT,3196.91,2,0.0,49.9,5,2
ORD-262797,2023-01-30,CUST-1203,Bilgisayar,Monitör,Online,Kapıda Ödeme,7059.19,1,0.2,49.9,1,5
ORD-363286,2023-10-09,CUST-1766,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,48407.17,2,0.1,49.9,5,3
ORD-374527,2023-02-28,CUST-1925,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,2311.43,1,0.1,0.0,0,5
ORD-848850,2023-12-10,CUST-1869,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,5516.72,1,0.0,0.0,0,4
ORD-917455,2023-06-20,CUST-1010,Bilgisayar,Laptop,Mobil Uygulama,Kapıda Ödeme,23637.18,1,0.1,49.9,4,5
ORD-274796,2023-08-13,CUST-1600,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,2701.23,3,0.05,49.9,4,5
ORD-898297,2023-04-19,CUST-1720,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,3756.9,1,0.1,0.0,0,5
ORD-502700,2023-09-19,CUST-1209,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,854.3,1,0.05,49.9,4,5
ORD-862912,2023-10-12,CUST-1540,Ev Elektroniği,Robot Süpürge,Online,Havale/EFT,14195.78,1,0.05,29.9,5,1
ORD-491542,2023-01-02,CUST-1137,Ev Elektroniği,Robot Süpürge,Online,Kapıda Ödeme,7002.04,1,0.0,29.9,5,1
ORD-825750,2023-06-01,CUST-1875,Aksesuar,Kulaklık,Online,Kapıda Ödeme,680.63,1,0.05,29.9,4,5
ORD-127137,2023-08-08,CUST-1205,Telefon,Akıllı Telefon,Online,Kredi Kartı,25738.06,1,0.1,49.9,3,5
ORD-271828,2023-07-22,CUST-1497,Ev Elektroniği,Robot Süpürge,Online,Kapıda Ödeme,8730.03,1,0.1,49.9,5,1
ORD-284843,2023-11-05,CUST-1473,Aksesuar,Powerbank,Mağaza,Havale/EFT,418.65,1,0.0,0.0,0,5
ORD-781715,2023-12-20,CUST-1026,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,23639.38,1,0.0,0.0,0,3
ORD-131335,2023-12-18,CUST-1081,Bilgisayar,Monitör,Mağaza,Havale/EFT,7814.08,1,0.1,0.0,0,5
ORD-122426,2023-10-25,CUST-1986,Aksesuar,Kulaklık,Online,Kapıda Ödeme,4333.47,2,0.05,29.9,1,5
ORD-601299,2023-06-08,CUST-1471,Telefon,Akıllı Saat,Online,Kapıda Ödeme,8829.14,1,0.0,29.9,2,3
ORD-931876,2023-07-16,CUST-1142,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,862.32,1,0.05,29.9,3,5
ORD-885640,2023-01-08,CUST-1296,Bilgisayar,Laptop,Online,Havale/EFT,40056.52,1,0.0,49.9,4,5
ORD-329495,2023-03-16,CUST-1353,Ev Elektroniği,Televizyon,Online,Kapıda Ödeme,38058.3,1,0.0,49.9,4,5
ORD-310831,2023-12-25,CUST-1183,Bilgisayar,Monitör,Mağaza,Havale/EFT,2330.29,1,0.0,0.0,0,3
ORD-530981,2023-01-11,CUST-1390,Ev Elektroniği,Televizyon,Online,Havale/EFT,49583.66,2,0.0,49.9,1,3
ORD-716610,2023-02-06,CUST-1691,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,2945.91,1,0.0,0.0,0,4
ORD-595003,2023-07-12,CUST-1661,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,23388.01,1,0.0,0.0,0,4
ORD-808989,2023-06-18,CUST-1627,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,4164.84,1,0.1,0.0,0,5
ORD-579933,2023-07-21,CUST-1784,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,1617.49,1,0.1,49.9,1,5
ORD-692176,2023-05-18,CUST-1548,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,55736.62,1,0.05,29.9,2,5
ORD-931073,2023-01-09,CUST-1483,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,37033.38,1,0.05,0.0,0,5
ORD-644240,2023-08-12,CUST-1108,Bilgisayar,Monitör,Online,Kredi Kartı,7901.96,1,0.05,49.9,1,5
ORD-151114,2023-05-24,CUST-1233,Ev Elektroniği,Televizyon,Online,Kapıda Ödeme,33259.92,1,0.0,29.9,4,4
ORD-749536,2023-12-22,CUST-1488,Aksesuar,Kulaklık,Mağaza,Havale/EFT,2351.8,2,0.0,0.0,0,4
ORD-941256,2023-07-06,CUST-1750,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,687.05,1,0.0,29.9,2,3
ORD-834169,2023-05-14,CUST-1981,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,5431.54,1,0.0,0.0,0,3
ORD-421372,2023-05-03,CUST-1223,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,8804.14,2,0.0,29.9,5,3
